2025-04-12 12:53:42,bitcoin,84658.0,27095312349.0,2.15681,none,0,no_signal
2025-04-12 12:54:19,ethereum,1642.97,10962361380.0,4.68578,none,0,no_signal
2025-04-12 12:54:56,binancecoin,595.99,547226338.0,1.73727,none,0,no_signal
2025-04-12 12:55:32,solana,129.57,4413996583.0,7.71359,none,0,no_signal
2025-04-12 12:56:07,dogecoin,0.16574,864278818.0,4.09809,none,0,no_signal
2025-04-12 12:56:43,stellar,0.24638,149712282.0,5.84851,none,0,no_signal
2025-04-12 12:57:16,bitcoin-cash,350.5,235696325.0,12.57421,none,0,no_signal
2025-04-12 12:57:51,hyperliquid,15.85,130962439.0,3.38535,none,0,no_signal
2025-04-12 12:58:26,pi-network,0.732309,645799259.0,21.09207,none,0,no_signal
2025-04-12 12:59:05,uniswap,5.53,121003078.0,5.58621,none,0,no_signal
2025-04-12 12:59:40,coinbase-wrapped-btc,84683.0,239489571.0,2.22318,none,0,no_signal
2025-04-12 13:00:15,pepe,7.3e-06,554168820.0,5.8272,none,0,no_signal
2025-04-12 13:00:50,aave,147.81,235490518.0,8.87316,none,0,no_signal
2025-04-12 13:01:25,render-token,3.9,229633311.0,4.83306,none,0,no_signal
2025-04-12 13:02:03,filecoin,2.54,103470207.0,4.08875,none,0,no_signal
2025-04-12 13:02:42,sonic-3,0.516738,164174990.0,9.42395,none,0,no_signal
2025-04-12 13:03:16,bonk,1.334e-05,222453055.0,13.98411,none,0,no_signal
2025-04-12 13:03:52,worldcoin-wld,0.782556,105338035.0,8.1537,none,0,no_signal
2025-04-12 13:04:27,curve-dao-token,0.620468,257405696.0,1.49079,none,0,no_signal
2025-04-12 13:05:06,bitcoin,84683.0,26714480154.0,2.28936,none,0,no_signal
